Timestamp,Telescope,Filter,Magnitude,Error,Source
2024-07-05 04:17:32,ATLAS,o,17.58,0.082,ATLAS
2024-07-05 04:08:59,ATLAS,o,17.753,0.07,ATLAS
2024-07-05 04:04:25,ATLAS,o,17.72,0.065,ATLAS
2024-07-03 07:11:19,,OGLE_I,15.736,0.009,OGLE
2024-07-03 02:05:02,,OMEGA_apphot_ip,18.313657242,0.038,OMEGA_apphot_ip
2024-07-03 02:05:02,,OMEGA_cal_apphot_ip,16.125874102,0.04,OMEGA_cal_apphot_ip
2024-07-03 02:03:17,,OMEGA_cal_apphot_ip,16.146878471,0.08,OMEGA_cal_apphot_ip
2024-07-03 02:03:17,,OMEGA_apphot_ip,18.335113029,0.081,OMEGA_apphot_ip
2024-07-03 02:00:25,,OMEGA_apphot_gp,19.662373271,0.048,OMEGA_apphot_gp
2024-07-03 02:00:25,,OMEGA_cal_apphot_gp,17.903927754,0.047,OMEGA_cal_apphot_gp
2024-07-03 01:56:59,,OMEGA_cal_apphot_gp,17.930254701,0.055,OMEGA_cal_apphot_gp
2024-07-03 01:56:59,,OMEGA_apphot_gp,19.690876211,0.057,OMEGA_apphot_gp
2024-07-03 01:53:33,,OMEGA_apphot_gp,19.68456145,0.072,OMEGA_apphot_gp
2024-07-03 01:53:33,,OMEGA_cal_apphot_gp,17.924422026,0.069,OMEGA_cal_apphot_gp
2024-07-03 01:50:06,,OMEGA_apphot_gp,19.692055905,0.061,OMEGA_apphot_gp
2024-07-03 01:50:06,,OMEGA_cal_apphot_gp,17.931344333,0.059,OMEGA_cal_apphot_gp
2024-07-03 00:36:31,ATLAS,c,> 16.817132220,,ATLAS
2024-07-03 00:25:23,,OMEGA_apphot_ip,18.308361251,0.064,OMEGA_apphot_ip
2024-07-03 00:25:23,,OMEGA_cal_apphot_ip,16.120689535,0.064,OMEGA_cal_apphot_ip
2024-07-03 00:23:40,,OMEGA_cal_apphot_ip,16.118243986,0.063,OMEGA_cal_apphot_ip
2024-07-03 00:23:40,,OMEGA_apphot_ip,18.305863144,0.063,OMEGA_apphot_ip
2024-07-02 17:47:01,,OMEGA_apphot_ip,18.4018551,0.111,OMEGA_apphot_ip
2024-07-02 17:47:01,,OMEGA_cal_apphot_ip,16.212216327,0.11,OMEGA_cal_apphot_ip
2024-07-02 17:45:15,,OMEGA_cal_apphot_ip,16.177314506,0.104,OMEGA_cal_apphot_ip
2024-07-02 17:45:15,,OMEGA_apphot_ip,18.366203183,0.106,OMEGA_apphot_ip
2024-07-02 17:19:58,,OMEGA_cal_apphot_ip,16.138797688,0.103,OMEGA_cal_apphot_ip
2024-07-02 17:19:58,,OMEGA_apphot_ip,18.326858577,0.104,OMEGA_apphot_ip
2024-07-02 17:18:12,,OMEGA_cal_apphot_ip,16.184317892,0.09,OMEGA_cal_apphot_ip
2024-07-02 17:18:12,,OMEGA_apphot_ip,18.373357083,0.09,OMEGA_apphot_ip
2024-07-02 02:28:07,ATLAS,o,17.639,0.061,ATLAS
2024-07-02 02:20:23,ATLAS,o,17.584,0.067,ATLAS
2024-07-02 02:11:55,ATLAS,o,17.647,0.06,ATLAS
2024-07-02 02:07:22,ATLAS,o,17.626,0.055,ATLAS
2024-07-01 23:49:16,,OGLE_I,15.74,0.009,OGLE
2024-07-01 01:00:33,ATLAS,c,18.335,0.088,ATLAS
2024-07-01 00:49:13,ATLAS,c,18.418,0.097,ATLAS
2024-07-01 00:40:49,ATLAS,c,18.684,0.138,ATLAS
2024-06-30 03:43:26,,OGLE_I,15.767,0.008,OGLE
2024-06-30 00:01:44,,OGLE_I,15.748,0.008,OGLE
2024-06-29 03:10:33,ATLAS,o,17.613,0.152,ATLAS
2024-06-29 02:37:57,ATLAS,o,17.89,0.114,ATLAS
2024-06-29 02:28:32,ATLAS,o,17.722,0.1,ATLAS
2024-06-29 02:24:27,ATLAS,o,17.755,0.099,ATLAS
2024-06-28 04:53:30,ATLAS,o,> 15.874203700,,ATLAS
2024-06-28 04:45:30,ATLAS,o,> 15.090958952,,ATLAS
2024-06-28 04:37:54,ATLAS,o,> 15.363402133,,ATLAS
2024-06-28 04:22:23,ATLAS,o,> 17.010312860,,ATLAS
2024-06-27 03:16:55,,OGLE_I,15.772,0.009,OGLE
2024-06-26 23:43:55,ATLAS,o,17.733,0.089,ATLAS
2024-06-26 23:29:49,ATLAS,o,17.866,0.084,ATLAS
2024-06-26 23:18:54,ATLAS,o,17.723,0.086,ATLAS
2024-06-26 23:14:16,ATLAS,o,18.024,0.09,ATLAS
2024-06-25 23:41:34,ATLAS,o,17.626,0.067,ATLAS
2024-06-25 23:24:12,ATLAS,o,17.964,0.094,ATLAS
2024-06-25 23:11:49,ATLAS,o,17.831,0.094,ATLAS
2024-06-24 23:21:09,ATLAS,o,17.895,0.13,ATLAS
2024-06-24 23:06:37,ATLAS,o,17.742,0.084,ATLAS
2024-06-24 22:58:36,ATLAS,o,17.645,0.086,ATLAS
2024-06-24 22:53:58,ATLAS,o,17.82,0.098,ATLAS
2024-06-24 09:08:27,,OGLE_I,15.775,0.011,OGLE
2024-06-19 01:37:49,,OGLE_I,15.801,0.011,OGLE
2024-06-18 18:11:43,,OMEGA_apphot_ip,18.425940428,0.109,OMEGA_apphot_ip
2024-06-18 18:11:43,,OMEGA_cal_apphot_ip,16.235794914,0.108,OMEGA_cal_apphot_ip
2024-06-18 18:09:58,,OMEGA_apphot_ip,18.453142421,0.132,OMEGA_apphot_ip
2024-06-18 18:09:58,,OMEGA_cal_apphot_ip,16.262424592,0.13,OMEGA_cal_apphot_ip
2024-06-18 08:49:02,,OMEGA_cal_apphot_ip,16.218261526,0.1,OMEGA_cal_apphot_ip
2024-06-18 08:49:02,,OMEGA_apphot_ip,18.40803022,0.101,OMEGA_apphot_ip
2024-06-18 08:48:29,,OMEGA_cal_apphot_ip,16.217990018,0.099,OMEGA_cal_apphot_ip
2024-06-18 08:48:29,,OMEGA_apphot_ip,18.407752876,0.1,OMEGA_apphot_ip
2024-06-18 08:47:17,,OMEGA_apphot_ip,18.395917289,0.082,OMEGA_apphot_ip
2024-06-18 08:47:17,,OMEGA_cal_apphot_ip,16.206403444,0.082,OMEGA_cal_apphot_ip
2024-06-18 08:46:44,,OMEGA_cal_apphot_ip,16.208923751,0.053,OMEGA_cal_apphot_ip
2024-06-18 08:46:44,,OMEGA_apphot_ip,18.398491761,0.053,OMEGA_apphot_ip
2024-06-18 08:43:50,,OMEGA_apphot_gp,19.70543606,0.066,OMEGA_apphot_gp
2024-06-18 08:43:50,,OMEGA_cal_apphot_gp,17.94370301,0.063,OMEGA_cal_apphot_gp
2024-06-18 08:40:24,,OMEGA_cal_apphot_gp,17.960469452,0.061,OMEGA_cal_apphot_gp
2024-06-18 08:40:24,,OMEGA_apphot_gp,19.723588294,0.063,OMEGA_apphot_gp
2024-06-18 08:36:58,,OMEGA_apphot_gp,19.756142633,0.062,OMEGA_apphot_gp
2024-06-18 08:36:58,,OMEGA_cal_apphot_gp,17.990538502,0.06,OMEGA_cal_apphot_gp
2024-06-18 08:33:32,,OMEGA_apphot_gp,19.750584717,0.079,OMEGA_apphot_gp
2024-06-18 08:33:32,,OMEGA_cal_apphot_gp,17.985404893,0.075,OMEGA_cal_apphot_gp
2024-06-18 05:35:24,,OMEGA_apphot_ip,18.36902737,0.068,OMEGA_apphot_ip
2024-06-18 05:35:24,,OMEGA_cal_apphot_ip,16.180079274,0.068,OMEGA_cal_apphot_ip
2024-06-18 05:33:39,,OMEGA_apphot_ip,18.401186253,0.067,OMEGA_apphot_ip
2024-06-18 05:33:39,,OMEGA_cal_apphot_ip,16.211561552,0.067,OMEGA_cal_apphot_ip
2024-06-18 05:30:44,,OMEGA_cal_apphot_gp,18.015399568,0.061,OMEGA_cal_apphot_gp
2024-06-18 05:30:44,,OMEGA_apphot_gp,19.783058534,0.063,OMEGA_apphot_gp
2024-06-18 05:27:18,,OMEGA_apphot_gp,19.735954771,0.093,OMEGA_apphot_gp
2024-06-18 05:27:18,,OMEGA_cal_apphot_gp,17.971891838,0.088,OMEGA_cal_apphot_gp
2024-06-18 05:23:52,,OMEGA_apphot_gp,19.647308582,0.093,OMEGA_apphot_gp
2024-06-18 05:23:52,,OMEGA_cal_apphot_gp,17.890013146,0.088,OMEGA_cal_apphot_gp
2024-06-18 05:20:25,,OMEGA_apphot_gp,19.714739957,0.076,OMEGA_apphot_gp
2024-06-18 05:20:25,,OMEGA_cal_apphot_gp,17.952296622,0.073,OMEGA_cal_apphot_gp
2024-06-18 04:30:24,,OMEGA_apphot_ip,18.394727001,0.079,OMEGA_apphot_ip
2024-06-18 04:30:24,,OMEGA_cal_apphot_ip,16.205238199,0.078,OMEGA_cal_apphot_ip
2024-06-18 04:28:39,,OMEGA_apphot_ip,18.40476515,0.059,OMEGA_apphot_ip
2024-06-18 04:28:39,,OMEGA_cal_apphot_ip,16.215065151,0.059,OMEGA_cal_apphot_ip
2024-06-18 02:51:22,,OGLE_I,15.807,0.01,OGLE
2024-06-17 02:39:38,ATLAS,o,17.918,0.11,ATLAS
2024-06-17 01:58:53,ATLAS,o,17.958,0.09,ATLAS
2024-06-17 01:19:45,ATLAS,o,17.901,0.087,ATLAS
2024-06-17 01:15:25,ATLAS,o,17.88,0.094,ATLAS
2024-06-16 02:39:27,,OGLE_I,15.823,0.01,OGLE
2024-06-15 00:07:38,ATLAS,o,17.998,0.085,ATLAS
2024-06-15 00:03:03,ATLAS,o,17.748,0.071,ATLAS
2024-06-14 23:13:24,ATLAS,o,17.935,0.096,ATLAS
2024-06-14 23:02:00,ATLAS,o,17.755,0.064,ATLAS
2024-06-14 20:39:58,,OMEGA_apphot_ip,18.429100785,0.061,OMEGA_apphot_ip
2024-06-14 20:39:58,,OMEGA_cal_apphot_ip,16.238888778,0.061,OMEGA_cal_apphot_ip
2024-06-14 20:38:10,,OMEGA_cal_apphot_ip,16.292749445,0.081,OMEGA_cal_apphot_ip
2024-06-14 20:38:10,,OMEGA_apphot_ip,18.484119003,0.081,OMEGA_apphot_ip
2024-06-14 18:30:58,,OMEGA_apphot_ip,18.409730362,0.113,OMEGA_apphot_ip
2024-06-14 18:30:58,,OMEGA_cal_apphot_ip,16.219925898,0.112,OMEGA_cal_apphot_ip
2024-06-14 03:15:35,,OMEGA_cal_apphot_ip,16.202617122,0.067,OMEGA_cal_apphot_ip
2024-06-14 03:15:35,,OMEGA_apphot_ip,18.392049593,0.067,OMEGA_apphot_ip
2024-06-14 03:13:47,,OMEGA_apphot_ip,18.427550946,0.066,OMEGA_apphot_ip
2024-06-14 03:13:47,,OMEGA_cal_apphot_ip,16.237371548,0.066,OMEGA_cal_apphot_ip
2024-06-14 03:10:51,,OMEGA_cal_apphot_gp,18.024112175,0.067,OMEGA_cal_apphot_gp
2024-06-14 03:10:51,,OMEGA_apphot_gp,19.792491262,0.07,OMEGA_apphot_gp
2024-06-14 03:07:18,,OMEGA_apphot_gp,19.742970078,0.053,OMEGA_apphot_gp
2024-06-14 03:07:18,,OMEGA_cal_apphot_gp,17.978371577,0.052,OMEGA_cal_apphot_gp
2024-06-14 03:03:50,,OMEGA_cal_apphot_gp,18.000170281,0.054,OMEGA_cal_apphot_gp
2024-06-14 03:03:50,,OMEGA_apphot_gp,19.766570505,0.054,OMEGA_apphot_gp
2024-06-14 03:00:23,,OMEGA_cal_apphot_gp,18.052434638,0.079,OMEGA_cal_apphot_gp
2024-06-14 03:00:23,,OMEGA_apphot_gp,19.823154654,0.083,OMEGA_apphot_gp
2024-06-13 02:06:02,ATLAS,o,17.87,0.084,ATLAS
2024-06-13 01:30:57,ATLAS,o,17.857,0.079,ATLAS
2024-06-13 01:21:35,ATLAS,o,18.113,0.095,ATLAS
2024-06-13 01:16:11,ATLAS,o,17.978,0.098,ATLAS
2024-06-12 02:41:59,,OGLE_I,15.839,0.009,OGLE
2024-06-08 06:29:05,ATLAS,c,> 18.786692553,,ATLAS
2024-06-08 06:28:26,ATLAS,c,> 17.518329459,,ATLAS
2024-06-08 06:25:01,ATLAS,c,18.901,0.196,ATLAS
2024-06-08 06:24:22,ATLAS,c,> 19.051201868,,ATLAS
2024-06-08 05:46:40,ATLAS,c,18.407,0.31,ATLAS
2024-06-08 05:46:01,ATLAS,c,> 19.051201868,,ATLAS
2024-06-08 05:37:28,ATLAS,c,> 18.336726795,,ATLAS
2024-06-08 05:36:49,ATLAS,c,18.408,0.122,ATLAS
2024-06-06 08:34:21,,OGLE_I,15.848,0.009,OGLE
2024-06-03 07:55:31,,OGLE_I,15.869,0.009,OGLE
2024-06-01 07:04:08,,OGLE_I,15.875,0.008,OGLE
2024-06-01 01:27:51,ATLAS,o,17.871,0.104,ATLAS
2024-06-01 01:22:18,ATLAS,o,18.005,0.112,ATLAS
2024-06-01 01:07:24,ATLAS,o,18.285,0.1,ATLAS
2024-06-01 00:59:08,ATLAS,o,18.25,0.106,ATLAS
2024-06-01 00:54:34,ATLAS,o,18.282,0.118,ATLAS
2024-05-31 06:45:23,ATLAS,o,17.8,0.074,ATLAS
2024-05-31 06:37:15,ATLAS,o,17.987,0.097,ATLAS
2024-05-31 06:33:05,ATLAS,o,17.869,0.126,ATLAS
2024-05-31 05:43:59,ATLAS,o,18.024,0.225,ATLAS
2024-05-30 02:18:58,,OGLE_I,15.882,0.009,OGLE
2024-05-30 01:03:38,ATLAS,o,18.116,0.114,ATLAS
2024-05-30 00:53:29,ATLAS,o,18.152,0.106,ATLAS
2024-05-30 00:08:29,ATLAS,o,18.464,0.14,ATLAS
2024-05-30 00:03:42,ATLAS,o,18.063,0.1,ATLAS
2024-05-28 02:23:21,,OGLE_I,15.884,0.012,OGLE
2024-05-28 02:13:03,ATLAS,o,18.057,0.152,ATLAS
2024-05-28 01:34:11,ATLAS,o,18.427,0.169,ATLAS
2024-05-28 01:28:42,ATLAS,o,18.195,0.142,ATLAS
2024-05-28 01:18:07,ATLAS,o,18.043,0.093,ATLAS
2024-05-27 10:32:12,ATLAS,o,> 17.949471895,,ATLAS
2024-05-27 10:28:10,ATLAS,o,18.05,0.233,ATLAS
2024-05-27 10:02:15,ATLAS,o,> 18.481706663,,ATLAS
2024-05-21 22:05:09,ATLAS,o,18.159,0.164,ATLAS
2024-05-21 21:57:34,ATLAS,o,18.469,0.236,ATLAS
2024-05-21 21:52:56,ATLAS,o,18.255,0.207,ATLAS
2024-05-21 21:50:18,ATLAS,o,18.499,0.25,ATLAS
2024-05-20 22:47:44,ATLAS,o,18.259,0.158,ATLAS
2024-05-20 22:35:50,ATLAS,o,18.608,0.219,ATLAS
2024-05-20 22:28:22,ATLAS,o,18.199,0.136,ATLAS
2024-05-20 22:25:44,ATLAS,o,18.086,0.142,ATLAS
2024-05-20 02:54:00,,OGLE_I,15.908,0.01,OGLE
2024-05-19 05:53:41,ATLAS,o,18.607,0.156,ATLAS
2024-05-19 05:07:48,ATLAS,o,18.374,0.12,ATLAS
2024-05-19 05:00:20,ATLAS,o,18.325,0.136,ATLAS
2024-05-19 04:55:01,ATLAS,o,18.935,0.24,ATLAS
2024-05-19 02:53:09,,OGLE_I,15.922,0.011,OGLE
2024-05-18 03:29:04,ATLAS,c,> 17.093415193,,ATLAS
2024-05-18 02:52:33,ATLAS,c,18.826,0.144,ATLAS
2024-05-18 02:15:35,ATLAS,c,> 18.649073637,,ATLAS
2024-05-18 01:34:22,ATLAS,c,> 19.510312860,,ATLAS
2024-05-16 00:43:53,ATLAS,c,18.704,0.113,ATLAS
2024-05-16 00:13:35,ATLAS,c,19.471,0.209,ATLAS
2024-05-15 23:38:22,ATLAS,c,19.337,0.23,ATLAS
2024-05-15 23:34:09,ATLAS,c,18.895,0.145,ATLAS
2024-05-13 08:58:52,,OGLE_I,15.935,0.011,OGLE
2024-05-12 23:55:09,ATLAS,c,19.47,0.216,ATLAS
2024-05-12 23:47:17,ATLAS,c,19.075,0.147,ATLAS
2024-05-12 23:42:43,ATLAS,c,19.13,0.17,ATLAS
2024-05-12 23:40:07,ATLAS,c,18.754,0.119,ATLAS
2024-05-12 05:50:16,ATLAS,o,18.319,0.115,ATLAS
2024-05-12 05:40:59,ATLAS,o,18.611,0.12,ATLAS
2024-05-12 05:36:16,ATLAS,o,18.396,0.122,ATLAS
2024-05-12 05:33:40,ATLAS,o,18.16,0.097,ATLAS
2024-05-11 06:20:01,ATLAS,o,18.48,0.21,ATLAS
2024-05-11 06:12:46,ATLAS,o,18.239,0.169,ATLAS
2024-05-11 06:04:39,ATLAS,o,> 18.280066834,,ATLAS
2024-05-11 06:01:23,ATLAS,o,> 18.034117563,,ATLAS
2024-05-10 08:54:33,,OGLE_I,15.955,0.012,OGLE
2024-05-09 23:58:11,ATLAS,c,19.044,0.144,ATLAS
2024-05-09 23:48:02,ATLAS,c,18.983,0.136,ATLAS
2024-05-09 23:37:20,ATLAS,c,19.072,0.174,ATLAS
2024-05-09 23:33:06,ATLAS,c,19.177,0.171,ATLAS
2024-05-07 04:11:00,,OGLE_I,15.961,0.011,OGLE
2024-05-06 00:01:30,ATLAS,c,19.257,0.178,ATLAS
2024-05-05 23:53:57,ATLAS,c,19.315,0.2,ATLAS
2024-05-05 23:49:39,ATLAS,c,19.055,0.166,ATLAS
2024-05-05 23:45:56,ATLAS,c,19.322,0.202,ATLAS
2024-05-05 06:28:03,,OGLE_I,15.962,0.01,OGLE
2024-05-03 23:46:21,ATLAS,c,> 19.510312860,,ATLAS
2024-05-03 23:41:39,ATLAS,c,19.597,0.322,ATLAS
2024-05-03 23:19:24,ATLAS,c,> 19.089301784,,ATLAS
2024-05-03 23:15:15,ATLAS,c,19.035,0.207,ATLAS
2024-05-03 07:15:56,ATLAS,o,18.595,0.135,ATLAS
2024-05-03 07:12:36,ATLAS,o,18.535,0.141,ATLAS
2024-05-03 06:44:03,ATLAS,o,18.792,0.163,ATLAS
2024-05-03 06:08:22,ATLAS,o,18.698,0.166,ATLAS
2024-05-02 09:47:49,,OGLE_I,15.959,0.01,OGLE
2024-05-01 11:26:44,,H50_SDSS_r,17.330397173,0.019,H50_SDSS_r
2024-05-01 11:24:35,,H50_SDSS_r,17.295230918,0.018,H50_SDSS_r
2024-05-01 11:22:26,,H50_SDSS_r,17.306951457,0.019,H50_SDSS_r
2024-05-01 11:20:17,,H50_SDSS_r,17.316262341,0.019,H50_SDSS_r
2024-05-01 11:18:09,,H50_SDSS_r,17.305035794,0.019,H50_SDSS_r
2024-04-30 00:53:33,ATLAS,o,18.629,0.231,ATLAS
2024-04-30 00:39:02,ATLAS,o,> 17.896498648,,ATLAS
2024-04-30 00:34:56,ATLAS,o,18.818,0.249,ATLAS
2024-04-30 00:30:44,ATLAS,o,> 17.762887849,,ATLAS
2024-04-26 13:31:24,,H50_SDSS_r,17.309491141,0.019,H50_SDSS_r
2024-04-26 13:29:16,,H50_SDSS_r,17.314380443,0.019,H50_SDSS_r
2024-04-26 13:24:58,,H50_SDSS_r,17.28143373,0.018,H50_SDSS_r
2024-04-26 11:16:16,,H50_SDSS_r,17.29525278,0.018,H50_SDSS_r
2024-04-26 11:14:07,,H50_SDSS_r,17.278217987,0.018,H50_SDSS_r
2024-04-26 11:11:58,,H50_SDSS_r,17.257943955,0.018,H50_SDSS_r
2024-04-26 11:04:28,,H50_SDSS_r,17.265434292,0.018,H50_SDSS_r
2024-04-26 11:00:10,,H50_SDSS_r,17.314808571,0.019,H50_SDSS_r
2024-04-25 05:47:21,ATLAS,o,18.669,0.282,ATLAS
2024-04-25 05:40:02,ATLAS,o,18.69,0.261,ATLAS
2024-04-25 05:36:02,ATLAS,o,18.875,0.32,ATLAS
2024-04-25 05:32:06,ATLAS,o,18.639,0.247,ATLAS
2024-04-25 05:13:32,,OGLE_I,15.975,0.012,OGLE
2024-04-24 00:04:46,ATLAS,o,> 17.664613514,,ATLAS
2024-04-23 23:50:02,ATLAS,o,> 18.005162882,,ATLAS
2024-04-23 23:46:06,ATLAS,o,> 18.356290139,,ATLAS
2024-04-23 06:37:14,,OGLE_I,16.001,0.01,OGLE
2024-04-23 00:48:46,ATLAS,o,18.167,0.278,ATLAS
2024-04-23 00:41:16,ATLAS,o,> 18.376212463,,ATLAS
2024-04-23 00:36:51,ATLAS,o,> 17.883649548,,ATLAS
2024-04-23 00:34:08,ATLAS,o,> 17.896498648,,ATLAS
2024-04-21 14:27:26,,H50_SDSS_r,17.32086561,0.019,H50_SDSS_r
2024-04-21 14:22:17,,H50_SDSS_r,17.304290958,0.019,H50_SDSS_r
2024-04-21 14:17:08,,H50_SDSS_r,17.295167466,0.018,H50_SDSS_r
2024-04-21 14:11:59,,H50_SDSS_r,17.315243993,0.019,H50_SDSS_r
2024-04-21 14:06:50,,H50_SDSS_r,17.298175224,0.019,H50_SDSS_r
2024-04-21 12:54:37,,H50_SDSS_r,17.299459225,0.019,H50_SDSS_r
2024-04-21 12:49:28,,H50_SDSS_r,17.331933627,0.019,H50_SDSS_r
2024-04-21 12:44:19,,H50_SDSS_r,17.310379169,0.019,H50_SDSS_r
2024-04-21 12:39:10,,H50_SDSS_r,17.283283938,0.018,H50_SDSS_r
2024-04-21 12:34:01,,H50_SDSS_r,17.325001637,0.019,H50_SDSS_r
2024-04-20 01:04:06,ATLAS,o,18.668,0.181,ATLAS
2024-04-20 00:49:30,ATLAS,o,19.04,0.245,ATLAS
2024-04-20 00:44:54,ATLAS,o,> 19.128787452,,ATLAS
2024-04-20 00:40:45,ATLAS,o,19.166,0.318,ATLAS
2024-04-19 22:05:08,,OMEGA_cal_apphot_ip,16.423066322,0.066,OMEGA_cal_apphot_ip
2024-04-19 22:05:08,,OMEGA_apphot_ip,18.617236598,0.066,OMEGA_apphot_ip
2024-04-19 22:01:13,,OMEGA_cal_apphot_gp,18.103078106,0.07,OMEGA_cal_apphot_gp
2024-04-19 22:01:13,,OMEGA_apphot_gp,19.877983943,0.073,OMEGA_apphot_gp
2024-04-19 07:35:43,,OGLE_I,16.004,0.01,OGLE
2024-04-17 23:56:49,ATLAS,o,18.452,0.144,ATLAS
2024-04-17 23:50:51,ATLAS,o,18.705,0.145,ATLAS
2024-04-17 23:49:33,ATLAS,o,18.79,0.193,ATLAS
2024-04-17 23:44:59,ATLAS,o,18.705,0.16,ATLAS
2024-04-17 23:43:01,ATLAS,o,19.065,0.238,ATLAS
2024-04-17 23:42:22,ATLAS,o,18.596,0.161,ATLAS
2024-04-17 23:38:28,ATLAS,o,18.928,0.145,ATLAS
2024-04-17 23:35:49,ATLAS,o,18.421,0.129,ATLAS
2024-04-16 07:01:56,,OGLE_I,16.007,0.011,OGLE
2024-04-16 06:46:28,ATLAS,o,18.559,0.147,ATLAS
2024-04-16 06:14:39,ATLAS,o,18.831,0.249,ATLAS
2024-04-16 06:10:35,ATLAS,o,18.606,0.172,ATLAS
2024-04-16 06:07:19,ATLAS,o,18.872,0.193,ATLAS
2024-04-13 02:08:29,ATLAS,o,18.933,0.115,ATLAS
2024-04-13 01:58:33,ATLAS,o,18.541,0.104,ATLAS
2024-04-13 01:48:38,ATLAS,o,18.486,0.088,ATLAS
2024-04-10 08:19:08,ATLAS,o,18.665,0.124,ATLAS
2024-04-10 08:00:35,ATLAS,o,18.571,0.108,ATLAS
2024-04-10 07:37:27,ATLAS,o,18.605,0.138,ATLAS
2024-04-09 06:04:05,,OGLE_I,16.02,0.01,OGLE
2024-04-07 07:27:36,ATLAS,o,18.83,0.094,ATLAS
2024-04-07 06:54:09,ATLAS,o,18.704,0.096,ATLAS
2024-04-07 06:42:03,ATLAS,o,18.777,0.114,ATLAS
2024-04-06 08:20:50,,OGLE_I,16.028,0.011,OGLE
2024-04-04 07:51:26,ATLAS,o,19.038,0.144,ATLAS
2024-04-04 07:41:25,ATLAS,o,18.962,0.121,ATLAS
2024-04-04 07:31:28,ATLAS,o,18.872,0.135,ATLAS
2024-04-03 09:26:08,,OGLE_I,16.017,0.01,OGLE
2024-03-29 06:39:05,,OGLE_I,16.031,0.01,OGLE
2024-03-28 07:32:34,ATLAS,o,18.421,0.217,ATLAS
2024-03-28 07:17:47,ATLAS,o,> 18.878499570,,ATLAS
2024-03-28 07:13:14,ATLAS,o,18.866,0.324,ATLAS
2024-03-28 07:09:11,ATLAS,o,18.316,0.209,ATLAS
2024-03-28 06:04:01,,OGLE_I,16.022,0.012,OGLE
2024-03-26 06:15:18,,OGLE_I,16.023,0.01,OGLE
2024-03-24 22:37:53,ATLAS,o,> 18.356290139,,ATLAS
2024-03-24 22:29:05,ATLAS,o,> 16.612820456,,ATLAS
2024-03-24 08:31:41,ATLAS,o,19.192,0.328,ATLAS
2024-03-24 08:15:46,ATLAS,o,18.588,0.25,ATLAS
2024-03-24 08:11:51,ATLAS,o,18.489,0.232,ATLAS
2024-03-24 08:04:08,ATLAS,o,18.59,0.179,ATLAS
2024-03-23 08:18:48,,OGLE_I,16.039,0.009,OGLE
2024-03-22 02:43:19,ATLAS,o,18.848,0.203,ATLAS
2024-03-22 02:25:34,ATLAS,o,18.797,0.208,ATLAS
2024-03-22 02:21:33,ATLAS,o,19.016,0.241,ATLAS
2024-03-22 02:18:53,ATLAS,o,19.08,0.234,ATLAS
2024-03-21 07:10:52,,OGLE_I,16.05,0.009,OGLE
2024-03-20 13:17:03,,G,17.12,0.013,Gaia
2024-03-19 05:43:38,ATLAS,o,18.992,0.222,ATLAS
2024-03-19 05:16:56,ATLAS,o,19.212,0.297,ATLAS
2024-03-19 05:12:53,ATLAS,o,> 19.169763493,,ATLAS
2024-03-19 04:35:56,ATLAS,o,> 18.978792628,,ATLAS
2024-03-18 02:57:10,ATLAS,c,19.727,0.301,ATLAS
2024-03-18 02:49:50,ATLAS,c,19.563,0.296,ATLAS
2024-03-18 02:41:48,ATLAS,c,> 19.922338482,,ATLAS
2024-03-18 02:36:52,ATLAS,c,> 19.696896906,,ATLAS
2024-03-17 07:39:38,,OGLE_I,16.066,0.009,OGLE
2024-03-16 09:40:17,ATLAS,o,> 19.256668758,,ATLAS
2024-03-16 09:32:57,ATLAS,o,> 19.351140161,,ATLAS
2024-03-16 09:21:42,ATLAS,o,> 19.302877273,,ATLAS
2024-03-16 09:15:39,ATLAS,o,19.146,0.315,ATLAS
2024-03-15 07:50:39,ATLAS,o,19.04,0.298,ATLAS
2024-03-15 07:39:23,ATLAS,o,18.879,0.248,ATLAS
2024-03-15 07:15:30,ATLAS,o,18.58,0.221,ATLAS
2024-03-15 07:11:25,ATLAS,o,> 19.089301784,,ATLAS
2024-03-15 07:02:44,,OGLE_I,16.058,0.01,OGLE
2024-03-12 09:40:23,ATLAS,o,> 19.401648626,,ATLAS
2024-03-12 09:25:00,ATLAS,o,19.482,0.293,ATLAS
2024-03-12 09:00:55,ATLAS,o,19.104,0.219,ATLAS
2024-03-12 08:50:55,ATLAS,o,18.981,0.228,ATLAS
2024-03-12 08:46:17,ATLAS,o,19.195,0.325,ATLAS
2024-03-12 07:20:53,,OGLE_I,16.067,0.011,OGLE
2024-03-09 07:42:36,,OGLE_I,16.066,0.01,OGLE
2024-03-09 03:02:10,ATLAS,c,> 19.841876774,,ATLAS
2024-03-09 02:57:34,ATLAS,c,> 19.766968715,,ATLAS
2024-03-09 02:27:28,ATLAS,c,19.384,0.215,ATLAS
2024-03-09 02:22:52,ATLAS,c,> 19.841876774,,ATLAS
2024-03-08 09:38:50,ATLAS,o,19.335,0.328,ATLAS
2024-03-08 09:25:37,ATLAS,o,> 19.351140161,,ATLAS
2024-03-08 08:58:03,ATLAS,o,19.03,0.208,ATLAS
2024-03-08 08:52:06,ATLAS,o,19.032,0.212,ATLAS
2024-03-02 07:43:29,,OGLE_I,16.075,0.012,OGLE
2024-03-02 02:21:56,ATLAS,o,19.004,0.289,ATLAS
2024-03-02 01:43:11,ATLAS,o,> 19.256668758,,ATLAS
